Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,ChurnTotal,AvgAdded,MaxAdded,AvgDeleted,MaxDeleted,AvgChurn,MaxChurn,ElseAdded,ElseDeleted,CondChanges,DecisionPoints,Histories,Authors,Buggy
1.2.3,DBDictionary.java,Sequence newSequence(ResultSet),7,0,1,57,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,SQLBuffer toSelectCount(Select),68,21,22,57,4,1,20,1.00,1,1.00,1,2.00,2,0,0,0,21,10,2,Yes
1.2.3,DBDictionary.java,"Clob getClob(ResultSet, int)",4,0,1,57,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,"String getForUpdateClause(JDBCFetchConfiguration, boolean, Select)",12,3,4,57,2,3,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.3,DBDictionary.java,"int getInt(ResultSet, int)",4,0,1,57,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,"void setBigDecimal(PreparedStatement, int, BigDecimal, Column)",9,1,2,57,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,DBDictionary.java,"void setUnknown(PreparedStatement, int, Object, Column)",69,16777218,16777219,57,24,4,78,11.00,15,2.00,3,13.00,18,6,0,6,16777218,6,3,Yes
1.2.3,DBDictionary.java,"long copy(Reader, Writer)",12,1,2,57,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,DBDictionary.java,"Number getNumber(ResultSet, int)",36,2,3,57,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
1.2.3,DBDictionary.java,"String getCastFunction(Val, String, Column)",3,0,1,57,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,"String getValidTableName(String, Schema)",6,1,2,57,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,DBDictionary.java,"void putChars(Object, char[])",20,1,2,57,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,DBDictionary.java,String[] getCreateTableSQL(Table),48,16,17,57,3,1,63,2.22,4,1.28,3,3.50,5,0,0,5,16,18,3,Yes
1.2.3,DBDictionary.java,"InputStream getLOBStream(JDBCStore, ResultSet, int)",4,0,1,57,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,"SQLBuffer toOperation(String, SQLBuffer, SQLBuffer, SQLBuffer, SQLBuffer, SQLBuffer, SQLBuffer, boolean, long, long, String)",7,0,1,57,0,11,144,7.67,11,0.33,1,8.00,11,0,0,0,0,18,2,Yes
1.2.3,DBDictionary.java,"void setDouble(PreparedStatement, int, double, Column)",5,0,1,57,0,4,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,DBDictionary.java,"void setNumber(PreparedStatement, int, Number, Column)",12,3,4,57,2,4,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.3,Lit.java,"void appendTo(Select, ExpContext, ExpState, SQLBuffer, int)",14,1,2,1,1,5,42,2.45,15,1.36,4,3.82,16,6,1,8,1,11,3,Yes
1.2.3,LoggingConnectionDecorator.java,"SQLException wrap(SQLException, Statement)",3,0,1,8,0,2,37,1.00,2,4.29,9,5.29,9,0,1,0,0,7,2,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, String)",9,3,4,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,3,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setBlob(int, Blob)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,String getWarningAction(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,void logSQL(Statement),4,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void handleWarning(SQLWarning),1,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, int, int, int, boolean)",13,0,1,8,0,5,28,1.67,4,0.67,1,2.33,5,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"ResultSet getColumnPrivileges(String, String, String, String)",9,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, byte)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean next(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,void setPrettyPrint(boolean),8,3,4,8,2,1,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getProcedures(String, String, String)",10,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet executeQuery(String, boolean)",14,0,1,8,0,2,1836,45.10,438,0.80,2,45.90,439,8,0,116,0,40,2,Yes
1.2.3,LoggingConnectionDecorator.java,void commit(),10,1,2,8,1,0,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,ResultSet getTypeInfo(),5,1,2,8,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void cancel(),7,1,2,8,1,0,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, int)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,void addBatch(),21,6,7,8,2,0,1756,438.00,438,1.00,1,439.00,439,8,0,116,6,4,1,Yes
1.2.3,LoggingConnectionDecorator.java,"ResultSet getBestRowIdentifier(String, String, String, int, boolean)",10,1,2,8,1,5,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,SQLWarningHandler getWarningHandler(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setClob(int, Clob)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void logTime(long),4,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,boolean execute(String),13,0,1,8,0,1,1828,45.00,438,0.70,1,45.70,439,8,0,116,0,40,2,Yes
1.2.3,LoggingConnectionDecorator.java,void handleSQLWarning(),10,1,2,8,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getImportedKeys(String, String, String)",8,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setString(int, String)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"Statement createStatement(int, int, boolean)",5,0,1,8,0,3,92,10.50,11,1.00,2,11.50,13,0,0,0,0,8,2,Yes
1.2.3,LoggingConnectionDecorator.java,"void setBigDecimal(int, BigDecimal)",5,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,int[] executeBatch(),78,24,25,8,4,0,2286,19.45,438,1.34,19,20.78,439,8,0,162,24,110,4,Yes
1.2.3,LoggingConnectionDecorator.java,"SQLException wrap(SQLException, String, int)",14,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"SQLException wrap(SQLException, Statement, int)",11,1,2,8,1,3,6,1.00,1,1.00,1,2.00,2,0,0,0,1,3,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setTime(int, Time)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getIndexInfo(String, String, String, boolean, boolean)",10,1,2,8,1,5,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,boolean previous(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, boolean)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,void handleSQLWarning(SQLWarning),38,37,38,8,3,1,0,0.00,0,0.00,0,0.00,0,0,0,0,37,0,0,No
1.2.3,LoggingConnectionDecorator.java,int executeUpdate(String),13,0,1,8,0,1,1836,45.10,438,0.80,2,45.90,439,8,0,116,0,40,2,Yes
1.2.3,LoggingConnectionDecorator.java,void clearParameters(),4,0,1,8,0,0,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void setPrintParameters(boolean),3,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getProcedureColumns(String, String, String, String)",11,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void releaseSavepoint(Savepoint),17,1,2,8,1,1,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,boolean first(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,boolean getTrackParameters(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getTables(String, String, String, String[])",9,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setInt(int, int)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getExportedKeys(String, String, String)",8,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, String, Object)",4,1,2,8,1,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,ResultSet getSchemas(),5,1,2,8,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setCharacterStream(int, Reader, int)",5,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean execute(),13,0,1,8,0,0,1804,63.71,438,0.71,1,64.43,439,8,0,116,0,28,2,Yes
1.2.3,LoggingConnectionDecorator.java,"ResultSet getPrimaryKeys(String, String, String)",8,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setBoolean(int, boolean)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,ResultSet executeQuery(boolean),13,0,1,8,0,1,1804,63.71,438,0.71,1,64.43,439,8,0,116,0,28,2,Yes
1.2.3,LoggingConnectionDecorator.java,ResultSet getTableTypes(),5,1,2,8,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void appendInfo(StringBuffer),33,15,16,8,3,1,1809,119.47,438,1.13,2,120.60,439,13,0,125,15,15,2,Yes
1.2.3,LoggingConnectionDecorator.java,"Statement createStatement(int, int, int, boolean)",8,0,1,8,0,4,60,11.00,11,4.00,4,15.00,15,0,0,0,0,4,1,Yes
1.2.3,LoggingConnectionDecorator.java,Connection decorate(Connection),3,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,void setWarningAction(String),6,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getCrossReference(String, String, String, String, String, String)",13,1,2,8,1,6,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void setTrackParameters(boolean),3,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,boolean getPrettyPrint(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,ResultSet getCatalogs(),5,1,2,8,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setBinaryStream(int, InputStream, int)",5,0,1,8,0,3,1780,253.29,438,1.00,1,254.29,439,8,0,116,0,7,2,No
1.2.3,LoggingConnectionDecorator.java,void rollback(Savepoint),17,1,2,8,1,1,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setByte(int, byte)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setDouble(int, double)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, int, boolean)",11,0,1,8,0,3,28,1.67,4,0.67,1,2.33,5,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setArray(int, Array)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setRef(int, Ref)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean shouldTrackParameters(),3,0,1,8,0,0,1768,175.80,438,1.00,1,176.80,439,8,0,116,0,10,2,Yes
1.2.3,LoggingConnectionDecorator.java,Statement createStatement(boolean),4,0,1,8,0,1,48,10.00,10,2.00,2,12.00,12,0,0,0,0,4,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setTime(int, Time, Calendar)",4,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, int[], boolean)",11,0,1,8,0,3,28,1.67,4,0.67,1,2.33,5,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, double)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getVersionColumns(String, String, String)",8,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setObject(int, Object)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean last(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setDate(int, Date, Calendar)",4,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setLong(int, long)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setTimestamp(int, Timestamp, Calendar)",5,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean relative(int),7,0,1,8,0,1,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, String[], boolean)",11,0,1,8,0,3,28,1.67,4,0.67,1,2.33,5,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setNull(int, int, String)",4,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void clearLogParameters(boolean),9,2,3,8,1,1,1870,95.53,438,2.89,10,98.42,439,8,0,140,2,19,3,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, long)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet getTablePrivileges(String, String, String)",8,1,2,8,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,DatabaseMetaData getMetaData(boolean),4,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"ResultSet wrapResult(ResultSet, boolean)",5,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, float)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,int getPrettyPrintLineLength(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setShort(int, short)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void setWarningHandler(SQLWarningHandler),3,0,1,8,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setNull(int, int)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"SQLException wrap(SQLException, String)",3,0,1,8,0,2,76,7.57,23,3.29,13,10.86,23,2,1,3,0,7,2,Yes
1.2.3,LoggingConnectionDecorator.java,"void setFloat(int, float)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setAsciiStream(int, InputStream, int)",5,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setDate(int, Date)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean absolute(int),7,0,1,8,0,1,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,void rollback(),10,1,2,8,1,0,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,DataSourceLogs getLogs(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setObject(int, Object, int)",5,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void setPrettyPrintLineLength(int),5,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,Savepoint setSavepoint(),10,1,2,8,1,0,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,int executeUpdate(),13,0,1,8,0,0,1804,63.71,438,0.71,1,64.43,439,8,0,116,0,28,2,Yes
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, boolean)",9,0,1,8,0,2,24,2.50,4,0.50,1,3.00,5,0,0,0,0,8,1,Yes
1.2.3,LoggingConnectionDecorator.java,void afterLast(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setTimestamp(int, Timestamp)",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void setBytes(int, byte[])",4,0,1,8,0,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,ResultSetMetaData getMetaData(),3,0,1,8,0,0,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void handleSQLWarning(Statement),10,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setObject(int, Object, int, int)",5,0,1,8,0,4,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,boolean getPrintParameters(),3,0,1,8,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,LoggingConnectionDecorator.java,"PreparedStatement prepareStatement(String, int, int, boolean)",10,0,1,8,0,4,24,2.50,4,0.50,1,3.00,5,0,0,0,0,8,1,Yes
1.2.3,LoggingConnectionDecorator.java,"void setUnicodeStream(int, InputStream, int)",5,0,1,8,0,3,1756,438.00,438,1.00,1,439.00,439,8,0,116,0,4,1,No
1.2.3,LoggingConnectionDecorator.java,void close(),7,0,1,8,0,0,32,1.50,3,0.50,1,2.00,3,0,0,0,0,16,1,Yes
1.2.3,LoggingConnectionDecorator.java,"ResultSet getColumns(String, String, String, String)",11,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void handleSQLWarning(ResultSet),10,1,2,8,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,void beforeFirst(),7,0,1,8,0,0,24,1.67,3,0.33,1,2.00,3,0,0,0,0,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,Savepoint setSavepoint(String),10,1,2,8,1,1,24,1.67,3,0.33,1,2.00,3,0,0,0,1,12,1,Yes
1.2.3,LoggingConnectionDecorator.java,"ResultSet getUDTs(String, String, String, int[])",7,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,LoggingConnectionDecorator.java,"void setLogParameter(int, short)",4,1,2,8,1,2,1756,438.00,438,1.00,1,439.00,439,8,0,116,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,void logBatchSQL(Statement),4,1,2,8,1,1,8,1.00,1,1.00,1,2.00,2,0,0,0,1,4,1,No
1.2.3,LoggingConnectionDecorator.java,"void logStatementParameter(PreparedStatement, int, String, Object)",6,1,2,8,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,SingleFieldManager.java,"void preFlushPC(ValueMetaData, Object, boolean, OpCallbacks)",51,25,26,27,3,4,188,2.14,6,0.80,6,2.94,7,0,0,44,25,64,7,Yes
1.2.3,AbstractUpdateManager.java,"Collection populateRowManager(OpenJPAStateManager, RowManager, JDBCStore, Collection, Collection)",38,64,65,11,6,5,58,1.87,4,0.65,1,2.52,4,0,0,4,64,23,2,Yes
1.2.3,EntityManagerImpl.java,void commit(),21,1,2,8,1,0,23395,836.50,1671,834.57,1671,1671.07,3342,30,30,681,1,14,2,Yes
1.2.3,Column.java,boolean isUniqueConstraint(),3,0,1,13,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,void removeConstraint(Constraint),3,0,1,13,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,boolean isForeignKey(),3,0,1,13,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,Set<Constraint> getConstraints(),3,0,1,13,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,Set<T> getConstraints(Class<T>),9,1,2,13,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,Column.java,"boolean isCompatible(int, String, int, int)",94,101,102,13,2,4,136,6.20,18,0.60,9,6.80,18,0,0,69,101,20,3,Yes
1.2.3,Column.java,boolean isIndex(),3,0,1,13,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,void addConstraint(Constraint),3,0,1,13,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,Column.java,boolean hasConstraint(Class<? extends Constraint>),3,0,1,13,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.3,OracleDictionary.java,SQLBuffer toNativeJoin(Join),36,7,8,24,2,1,0,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,No
1.2.3,OracleDictionary.java,"String getClobString(ResultSet, int)",25,6,7,24,2,2,40,40.00,40,0.00,0,40.00,40,0,0,0,6,1,1,No
1.2.3,OracleDictionary.java,"SQLBuffer toSelect(SQLBuffer, JDBCFetchConfiguration, SQLBuffer, SQLBuffer, SQLBuffer, SQLBuffer, SQLBuffer, boolean, boolean, long, long, Select)",51,9,10,24,2,12,44,10.00,10,1.00,1,11.00,11,0,0,0,9,4,1,No
1.2.3,OracleDictionary.java,"String getSequencesSQL(String, String)",15,5,6,24,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,No
1.2.3,OracleDictionary.java,"void putString(Object, String)",12,1,2,24,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,OracleDictionary.java,"boolean isSystemSequence(String, String, boolean)",11,1,2,24,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,OracleDictionary.java,"void invokePutLobMethod(Method, Object, Object)",14,1,2,24,1,3,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,OracleDictionary.java,"void insertClobForStreamingLoad(Row, Column, Object)",6,1,2,24,1,3,21,2.50,4,1.00,1,3.50,5,3,0,3,1,6,1,Yes
1.2.3,OracleDictionary.java,String getSelectOperation(JDBCFetchConfiguration),7,1,2,24,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,OracleDictionary.java,"boolean requiresSubselectForRange(long, long, boolean, SQLBuffer)",6,1,2,24,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.3,OracleDictionary.java,"Object getObject(ResultSet, int, Map)",13,4,5,24,2,3,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
1.2.3,OracleDictionary.java,"void setClobString(PreparedStatement, int, String, Column)",15,7,8,24,3,4,72,12.00,14,2.40,12,14.40,24,2,0,16,7,5,3,Yes
1.2.3,OracleDictionary.java,String[] getCreateSequenceSQL(Sequence),9,1,2,24,1,1,93,7.78,11,2.56,9,10.33,15,0,0,3,1,9,3,Yes
